Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,0,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2020,2,12,0,0,12.100000000000001,1.11,0.062,0.63,52,612,186,0,0,5.5,52,612,0,186,0.342,64.21000000000001,77.38,0.91,0.16,970,1.3,256,0.8,8.9315,6.8338
2020,2,12,0,30,11.3,1.11,0.062,0.63,37,435,90,0,0,5.5,37,435,0,90,0.34,67.68,83.04,0.91,0.16,970,1.2000000000000002,246,0.8,0.0000,0.0000
2020,2,12,1,0,10.5,1.17,0.06,0.63,14,129,17,0,0,4.5,14,129,0,17,0.338,66.3,88.7,0.91,0.16,970,1.2000000000000002,235,0.9,0.0000,0.0000
2020,2,12,1,30,10.100000000000001,1.17,0.06,0.63,0,0,0,0,0,4.5,0,0,0,0,0.336,68.09,95.08,0.91,0.16,970,1.2000000000000002,227,0.9,0.0000,0.0000
2020,2,12,2,0,9.8,1.21,0.059000000000000004,0.63,0,0,0,0,0,3.8000000000000003,0,0,0,0,0.335,66.42,101.21000000000001,0.91,0.16,971,1.2000000000000002,219,1,0.0000,0.0000
2020,2,12,2,30,9.4,1.21,0.059000000000000004,0.63,0,0,0,0,0,3.8000000000000003,0,0,0,0,0.333,68.22,107.41,0.91,0.16,971,1.2000000000000002,217,1,0.0000,0.0000
2020,2,12,3,0,9.1,1.24,0.061,0.63,0,0,0,0,0,3.3000000000000003,0,0,0,0,0.331,67.16,113.65,0.91,0.16,971,1.2000000000000002,215,1.1,0.0000,0.0000
2020,2,12,3,30,8.9,1.24,0.061,0.63,0,0,0,0,0,3.3000000000000003,0,0,0,0,0.33,68.07000000000001,119.9,0.91,0.16,971,1.2000000000000002,216,1.1,0.0000,0.0000
2020,2,12,4,0,8.6,1.25,0.063,0.63,0,0,0,0,0,2.9000000000000004,0,0,0,0,0.329,67.57000000000001,126.13000000000001,0.91,0.16,971,1.2000000000000002,217,1.1,0.0000,0.0000
2020,2,12,4,30,8.5,1.25,0.063,0.63,0,0,0,0,0,2.9000000000000004,0,0,0,0,0.328,68.02,132.29,0.91,0.16,971,1.2000000000000002,220,1.1,0.0000,0.0000
2020,2,12,5,0,8.5,1.24,0.066,0.63,0,0,0,0,0,2.6,0,0,0,0,0.327,66.2,138.33,0.91,0.16,971,1.2000000000000002,224,1.1,0.0000,0.0000
2020,2,12,5,30,8.5,1.24,0.066,0.63,0,0,0,0,0,2.6,0,0,0,0,0.327,66.2,144.14000000000001,0.91,0.16,971,1.2000000000000002,233,1,0.0000,0.0000
2020,2,12,6,0,8.6,1.2,0.07200000000000001,0.63,0,0,0,0,0,2.2,0,0,0,0,0.327,64.01,149.59,0.91,0.16,971,1.2000000000000002,242,1,0.0000,0.0000
2020,2,12,6,30,8.5,1.2,0.07200000000000001,0.63,0,0,0,0,0,2.2,0,0,0,0,0.328,64.51,154.4,0.91,0.16,972,1.2000000000000002,261,0.8,0.0000,0.0000
2020,2,12,7,0,8.4,1.17,0.077,0.63,0,0,0,0,0,1.8,0,0,0,0,0.33,63.34,158.14000000000001,0.91,0.16,972,1.2000000000000002,280,0.6000000000000001,0.0000,0.0000
2020,2,12,7,30,8.200000000000001,1.17,0.077,0.63,0,0,0,0,0,1.8,0,0,0,0,0.331,64.2,160.17000000000002,0.91,0.16,972,1.2000000000000002,318,0.5,0.0000,0.0000
2020,2,12,8,0,7.9,1.2,0.076,0.63,0,0,0,0,0,1.5,0,0,0,0,0.332,63.870000000000005,159.97,0.91,0.16,972,1.1,356,0.4,0.0000,0.0000
2020,2,12,8,30,7.5,1.2,0.076,0.63,0,0,0,0,0,1.5,0,0,0,0,0.333,65.63,157.59,0.9,0.16,972,1.1,209,0.5,0.0000,0.0000
2020,2,12,9,0,7.2,1.25,0.07200000000000001,0.63,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.333,65.55,153.63,0.9,0.16,972,1.1,62,0.6000000000000001,0.0000,0.0000
2020,2,12,9,30,6.800000000000001,1.25,0.07200000000000001,0.63,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.333,67.37,148.68,0.9,0.16,972,1.1,73,0.7000000000000001,0.0000,0.0000
2020,2,12,10,0,6.4,1.28,0.068,0.63,0,0,0,0,0,1,0,0,0,0,0.334,68.28,143.15,0.9,0.16,972,1,85,0.8,0.0000,0.0000
2020,2,12,10,30,6,1.28,0.068,0.63,0,0,0,0,0,1,0,0,0,0,0.335,70.18,137.29,0.9,0.16,972,1,89,0.9,0.0000,0.0000
2020,2,12,11,0,5.6000000000000005,1.29,0.066,0.63,0,0,0,0,0,0.9,0,0,0,0,0.336,71.58,131.22,0.89,0.16,972,1,94,0.9,0.0000,0.0000
2020,2,12,11,30,5.2,1.29,0.066,0.63,0,0,0,0,0,0.9,0,0,0,0,0.338,73.60000000000001,125.04,0.89,0.16,972,0.9,93,1,0.0000,0.0000
2020,2,12,12,0,4.800000000000001,1.29,0.065,0.63,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.339,74.65,118.8,0.89,0.16,972,0.9,91,1,0.0000,0.0000
2020,2,12,12,30,4.5,1.29,0.065,0.63,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.34,76.31,112.54,0.89,0.16,973,0.9,90,1,0.0000,0.0000
2020,2,12,13,0,4.2,1.28,0.063,0.63,0,0,0,0,0,0.4,0,0,0,0,0.34,76.13,106.29,0.89,0.16,973,0.9,88,1.1,0.0000,0.0000
2020,2,12,13,30,4.6000000000000005,1.28,0.063,0.63,0,0,0,0,0,0.4,0,0,0,0,0.34,74.11,100.09,0.88,0.16,974,0.8,86,1.1,0.0000,0.0000
2020,2,12,14,0,4.9,1.26,0.061,0.63,0,0,0,0,0,0.6000000000000001,0,0,0,0,0.341,73.64,93.97,0.88,0.16,974,0.8,85,1.2000000000000002,0.0000,0.0000
2020,2,12,14,30,6.7,1.26,0.061,0.63,19,195,27,0,0,0.6000000000000001,19,195,0,27,0.342,65.03,87.68,0.88,0.16,974,0.8,89,1.8,0.0000,0.0000
2020,2,12,15,0,8.6,1.24,0.06,0.63,40,498,110,0,0,0.9,40,498,0,110,0.343,58.480000000000004,81.96000000000001,0.88,0.16,975,0.8,92,2.4000000000000004,0.0000,0.0000
2020,2,12,15,30,10.100000000000001,1.24,0.06,0.63,54,663,211,0,0,0.9,54,663,0,211,0.343,52.88,76.31,0.88,0.16,975,0.8,110,1.9000000000000001,10.2071,7.8254
2020,2,12,16,0,11.600000000000001,1.23,0.06,0.63,64,764,314,0,0,0.6000000000000001,64,764,0,314,0.343,46.69,70.88,0.88,0.16,975,0.8,128,1.4000000000000001,15.9473,12.3353
2020,2,12,16,30,12.9,1.23,0.06,0.63,72,833,414,0,0,0.6000000000000001,72,833,0,414,0.343,42.88,65.74,0.88,0.16,975,0.7000000000000001,169,1.1,21.9596,17.0819
2020,2,12,17,0,14.200000000000001,1.24,0.059000000000000004,0.63,77,884,506,0,0,-1.5,77,884,0,506,0.342,33.79,60.99,0.88,0.16,975,0.7000000000000001,210,0.8,27.7310,21.6464
2020,2,12,17,30,15.100000000000001,1.24,0.059000000000000004,0.63,84,910,583,0,0,-1.5,84,910,0,583,0.342,31.89,56.730000000000004,0.88,0.16,975,0.7000000000000001,226,1.1,32.7176,25.5952
2020,2,12,18,0,15.9,1.1400000000000001,0.073,0.63,91,924,646,0,0,-2.7,91,924,0,646,0.342,27.84,53.09,0.89,0.16,975,0.7000000000000001,243,1.3,36.8674,28.8829
2020,2,12,18,30,16.400000000000002,1.1400000000000001,0.073,0.63,94,941,696,0,0,-2.7,94,941,0,696,0.342,26.94,50.2,0.89,0.16,974,0.7000000000000001,247,1.5,40.1785,31.5057
2020,2,12,19,0,17,1.1400000000000001,0.07200000000000001,0.63,96,951,730,0,0,-3.4000000000000004,96,951,0,730,0.342,24.63,48.2,0.89,0.16,974,0.7000000000000001,252,1.6,42.4408,33.2977
2020,2,12,19,30,17.3,1.1400000000000001,0.07200000000000001,0.63,97,956,746,0,0,-3.4000000000000004,97,956,0,746,0.342,24.17,47.21,0.89,0.16,974,0.7000000000000001,253,1.8,43.5133,34.1475
2020,2,12,20,0,17.6,1.1300000000000001,0.07200000000000001,0.63,96,956,744,0,0,-4,115,903,0,727,0.342,22.57,47.29,0.89,0.16,973,0.7000000000000001,255,1.9000000000000001,42.3941,33.2685
2020,2,12,20,30,17.8,1.1300000000000001,0.07200000000000001,0.63,99,940,723,0,0,-4,137,847,0,699,0.341,22.29,48.44,0.89,0.16,973,0.7000000000000001,255,2,40.6054,31.8557
2020,2,12,21,0,18,1.08,0.094,0.63,103,915,684,0,0,-4.7,103,915,0,684,0.341,20.89,50.59,0.89,0.16,973,0.7000000000000001,255,2.1,39.4283,30.9138
2020,2,12,21,30,17.8,1.08,0.094,0.63,100,895,631,0,0,-4.7,100,895,0,631,0.34,21.150000000000002,53.6,0.89,0.16,973,0.7000000000000001,253,2.2,35.9328,28.1456
2020,2,12,22,0,17.6,1.05,0.096,0.63,96,867,564,0,0,-5.300000000000001,133,761,0,544,0.339,20.54,57.35,0.89,0.16,973,0.7000000000000001,251,2.2,30.4326,23.8010
2020,2,12,22,30,17.1,1.05,0.096,0.63,92,827,484,0,0,-5.300000000000001,202,459,0,420,0.338,21.2,61.7,0.9,0.16,973,0.7000000000000001,245,2,22.9159,17.8799
2020,2,12,23,0,16.5,1.01,0.098,0.63,85,771,392,0,0,-4.4,110,672,0,378,0.337,23.52,66.51,0.9,0.16,973,0.7000000000000001,239,1.9000000000000001,19.9304,15.4927
2020,2,12,23,30,14.9,1.01,0.098,0.63,75,691,292,1,7,-4.4,145,332,14,249,0.336,26.05,71.7,0.9,0.16,973,0.7000000000000001,231,1.4000000000000001,12.5509,9.6971
2020,2,13,0,0,13.200000000000001,0.97,0.099,0.63,62,571,189,7,7,1,124,66,100,139,0.335,43.42,77.17,0.9,0.16,973,0.7000000000000001,223,0.9,6.6834,5.1157
2020,2,13,0,30,12.3,0.97,0.099,0.63,43,380,90,6,3,1,64,38,93,69,0.334,46.050000000000004,82.85000000000001,0.9,0.16,973,0.7000000000000001,217,0.8,0.0000,0.0000
2020,2,13,1,0,11.4,0.93,0.098,0.63,15,95,17,5,4,-0.6000000000000001,12,0,71,12,0.334,43.39,88.53,0.9,0.16,973,0.7000000000000001,211,0.8,0.0000,0.0000
2020,2,13,1,30,11.3,0.93,0.098,0.63,0,0,0,0,7,-0.6000000000000001,0,0,0,0,0.333,43.67,94.9,0.9,0.16,973,0.7000000000000001,201,0.8,0.0000,0.0000
2020,2,13,2,0,11.200000000000001,0.9,0.095,0.63,0,0,0,0,7,-2.5,0,0,0,0,0.332,38.300000000000004,101.04,0.89,0.16,974,0.7000000000000001,191,0.8,0.0000,0.0000
2020,2,13,2,30,11.200000000000001,0.9,0.095,0.63,0,0,0,0,7,-2.5,0,0,0,0,0.332,38.300000000000004,107.24000000000001,0.89,0.16,974,0.7000000000000001,173,0.7000000000000001,0.0000,0.0000
2020,2,13,3,0,11.100000000000001,0.88,0.093,0.63,0,0,0,0,7,-3.8000000000000003,0,0,0,0,0.331,34.9,113.48,0.89,0.16,974,0.7000000000000001,156,0.6000000000000001,0.0000,0.0000
2020,2,13,3,30,10.9,0.88,0.093,0.63,0,0,0,0,0,-3.8000000000000003,0,0,0,0,0.331,35.36,119.73,0.89,0.16,974,0.7000000000000001,129,0.6000000000000001,0.0000,0.0000
2020,2,13,4,0,10.700000000000001,0.87,0.093,0.63,0,0,0,0,0,-4.3,0,0,0,0,0.331,34.62,125.96000000000001,0.89,0.16,975,0.6000000000000001,103,0.7000000000000001,0.0000,0.0000
2020,2,13,4,30,10.3,0.87,0.093,0.63,0,0,0,0,0,-4.3,0,0,0,0,0.331,35.550000000000004,132.11,0.89,0.16,975,0.6000000000000001,91,0.8,0.0000,0.0000
2020,2,13,5,0,9.9,0.87,0.093,0.63,0,0,0,0,0,-4.3,0,0,0,0,0.331,36.52,138.14000000000001,0.89,0.16,975,0.6000000000000001,80,1,0.0000,0.0000
2020,2,13,5,30,9.200000000000001,0.87,0.093,0.63,0,0,0,0,0,-4.3,0,0,0,0,0.331,38.27,143.94,0.89,0.16,975,0.6000000000000001,78,1.1,0.0000,0.0000
2020,2,13,6,0,8.5,0.87,0.094,0.63,0,0,0,0,0,-4,0,0,0,0,0.331,41.1,149.36,0.89,0.16,975,0.6000000000000001,76,1.2000000000000002,0.0000,0.0000
2020,2,13,6,30,8,0.87,0.094,0.63,0,0,0,0,0,-4,0,0,0,0,0.331,42.51,154.13,0.89,0.16,975,0.6000000000000001,77,1.3,0.0000,0.0000
2020,2,13,7,0,7.4,0.87,0.093,0.63,0,0,0,0,0,-3.8000000000000003,0,0,0,0,0.331,44.980000000000004,157.84,0.89,0.16,975,0.6000000000000001,78,1.4000000000000001,0.0000,0.0000
2020,2,13,7,30,7,0.87,0.093,0.63,0,0,0,0,0,-3.8000000000000003,0,0,0,0,0.33,46.22,159.84,0.89,0.16,975,0.6000000000000001,79,1.4000000000000001,0.0000,0.0000
2020,2,13,8,0,6.5,0.87,0.092,0.63,0,0,0,0,0,-3.7,0,0,0,0,0.33,48.18,159.64000000000001,0.89,0.16,975,0.6000000000000001,80,1.4000000000000001,0.0000,0.0000
2020,2,13,8,30,6.1000000000000005,0.87,0.092,0.63,0,0,0,0,0,-3.7,0,0,0,0,0.329,49.52,157.29,0.89,0.16,975,0.6000000000000001,80,1.4000000000000001,0.0000,0.0000
2020,2,13,9,0,5.7,0.87,0.091,0.63,0,0,0,0,0,-3.6,0,0,0,0,0.329,51.21,153.36,0.89,0.16,975,0.6000000000000001,81,1.4000000000000001,0.0000,0.0000
2020,2,13,9,30,5.4,0.87,0.091,0.63,0,0,0,0,0,-3.6,0,0,0,0,0.328,52.29,148.44,0.89,0.16,975,0.6000000000000001,80,1.4000000000000001,0.0000,0.0000
2020,2,13,10,0,5.1000000000000005,0.88,0.089,0.63,0,0,0,0,0,-3.6,0,0,0,0,0.327,53.61,142.94,0.89,0.16,974,0.6000000000000001,80,1.4000000000000001,0.0000,0.0000
2020,2,13,10,30,4.800000000000001,0.88,0.089,0.63,0,0,0,0,0,-3.6,0,0,0,0,0.327,54.74,137.09,0.89,0.16,974,0.6000000000000001,79,1.4000000000000001,0.0000,0.0000
2020,2,13,11,0,4.5,0.88,0.08700000000000001,0.63,0,0,0,0,0,-3.5,0,0,0,0,0.326,56.02,131.04,0.89,0.16,975,0.6000000000000001,78,1.4000000000000001,0.0000,0.0000
2020,2,13,11,30,4.2,0.88,0.08700000000000001,0.63,0,0,0,0,0,-3.5,0,0,0,0,0.327,57.21,124.86,0.89,0.16,975,0.6000000000000001,77,1.5,0.0000,0.0000
2020,2,13,12,0,4,0.88,0.085,0.63,0,0,0,0,0,-3.5,0,0,0,0,0.328,57.95,118.62,0.89,0.16,975,0.6000000000000001,76,1.5,0.0000,0.0000
2020,2,13,12,30,3.8000000000000003,0.88,0.085,0.63,0,0,0,0,0,-3.5,0,0,0,0,0.329,58.77,112.36,0.9,0.16,975,0.6000000000000001,76,1.5,0.0000,0.0000
2020,2,13,13,0,3.6,0.89,0.082,0.63,0,0,0,0,0,-3.5,0,0,0,0,0.33,59.56,106.12,0.9,0.16,975,0.6000000000000001,76,1.5,0.0000,0.0000
2020,2,13,13,30,4.1000000000000005,0.89,0.082,0.63,0,0,0,0,0,-3.5,0,0,0,0,0.331,57.5,99.91,0.9,0.16,975,0.6000000000000001,76,1.5,0.0000,0.0000
2020,2,13,14,0,4.5,0.89,0.079,0.63,0,0,0,0,0,-2.6,0,0,14,0,0.332,60.1,93.78,0.9,0.16,975,0.6000000000000001,77,1.4000000000000001,0.0000,0.0000
2020,2,13,14,30,7,0.89,0.079,0.63,21,170,28,1,0,-2.6,21,170,100,28,0.333,50.61,87.49,0.9,0.16,976,0.6000000000000001,78,1.9000000000000001,0.0000,0.0000
2020,2,13,15,0,9.4,0.9,0.076,0.63,45,470,112,1,0,-1.7000000000000002,45,470,100,112,0.334,45.69,81.76,0.9,0.16,976,0.6000000000000001,80,2.4000000000000004,0.0000,0.0000
2020,2,13,15,30,11.100000000000001,0.9,0.076,0.63,61,643,215,1,0,-1.7000000000000002,61,643,100,215,0.335,40.800000000000004,76.10000000000001,0.9,0.16,976,0.6000000000000001,83,2.2,10.4175,7.9898
2020,2,13,16,0,12.8,0.91,0.074,0.63,70,750,319,1,0,-3,70,750,100,319,0.336,33.2,70.65,0.9,0.16,976,0.6000000000000001,86,2.1,16.2352,12.5619
2020,2,13,16,30,14.4,0.91,0.074,0.63,78,821,419,1,0,-3,78,821,100,419,0.337,29.93,65.49,0.9,0.16,976,0.6000000000000001,93,1.8,22.2671,17.3249
2020,2,13,17,0,16,0.92,0.073,0.63,85,870,510,1,0,-4.3,85,870,100,510,0.337,24.560000000000002,60.730000000000004,0.9,0.16,976,0.6000000000000001,99,1.5,27.9946,21.8556
2020,2,13,17,30,16.900000000000002,0.92,0.073,0.63,92,898,588,1,0,-4.3,92,898,100,588,0.338,23.2,56.45,0.9,0.16,976,0.6000000000000001,111,1.3,33.0443,25.8540
2020,2,13,18,0,17.8,0.93,0.084,0.63,99,915,652,1,0,-4.3,99,915,100,652,0.338,21.84,52.79,0.9,0.16,976,0.6000000000000001,122,1.1,37.2568,29.1909
2020,2,13,18,30,18.400000000000002,0.93,0.084,0.63,101,934,703,1,0,-4.3,101,934,100,703,0.338,21.02,49.88,0.9,0.16,975,0.6000000000000001,143,0.9,40.6304,31.8629
2020,2,13,19,0,19,0.9400000000000001,0.082,0.63,101,946,736,1,0,-4.3,101,946,100,736,0.338,20.26,47.870000000000005,0.9,0.16,975,0.6000000000000001,164,0.7000000000000001,42.8371,33.6114
2020,2,13,19,30,19.400000000000002,0.9400000000000001,0.082,0.63,102,952,753,1,0,-4.3,102,952,100,753,0.338,19.740000000000002,46.88,0.9,0.16,974,0.6000000000000001,191,0.6000000000000001,43.9682,34.5072
2020,2,13,20,0,19.8,0.96,0.08,0.63,102,953,752,1,0,-4.4,102,953,100,752,0.338,19.16,46.96,0.9,0.16,974,0.6000000000000001,219,0.5,43.8986,34.4519
2020,2,13,20,30,20,0.96,0.08,0.63,98,952,734,1,0,-4.4,98,952,100,734,0.338,18.93,48.120000000000005,0.9,0.16,974,0.6000000000000001,243,0.5,42.6849,33.4899
2020,2,13,21,0,20.3,0.98,0.07,0.63,94,947,699,1,0,-4.6000000000000005,94,947,100,699,0.338,18.34,50.28,0.9,0.16,973,0.6000000000000001,268,0.5,40.3397,31.6313
2020,2,13,21,30,20.200000000000003,0.98,0.07,0.63,91,931,647,1,0,-4.6000000000000005,91,931,100,647,0.337,18.46,53.31,0.9,0.16,973,0.6000000000000001,277,0.6000000000000001,36.8899,28.8983
2020,2,13,22,0,20.1,0.98,0.068,0.63,86,907,579,1,0,-4.6000000000000005,86,907,100,579,0.337,18.490000000000002,57.08,0.9,0.16,973,0.6000000000000001,287,0.6000000000000001,32.4356,25.3706
2020,2,13,22,30,19.6,0.98,0.068,0.63,81,874,499,1,0,-4.6000000000000005,81,874,100,499,0.336,19.05,61.44,0.9,0.16,972,0.6000000000000001,284,0.6000000000000001,27.2710,21.2815
2020,2,13,23,0,19.1,0.99,0.065,0.63,74,826,406,1,0,-3.2,74,826,100,406,0.336,21.93,66.27,0.89,0.16,972,0.6000000000000001,281,0.6000000000000001,21.4472,16.6754
2020,2,13,23,30,17.400000000000002,0.99,0.065,0.63,65,756,305,1,0,-3.2,65,756,100,305,0.335,24.39,71.48,0.89,0.16,972,0.6000000000000001,273,0.7000000000000001,15.4049,11.9060
2020,2,14,0,0,15.700000000000001,1,0.062,0.63,54,650,201,4,0,2,99,328,100,173,0.335,39.56,76.96000000000001,0.89,0.16,972,0.6000000000000001,266,0.8,8.3297,6.3783
2020,2,14,0,30,14.600000000000001,1,0.062,0.63,39,471,99,6,3,2,66,46,93,72,0.334,42.45,82.65,0.89,0.16,972,0.6000000000000001,271,0.9,0.0000,0.0000
2020,2,14,1,0,13.5,1,0.061,0.63,16,146,20,5,4,-0.4,13,0,71,13,0.334,38.43,88.36,0.89,0.16,972,0.6000000000000001,275,1.1,0.0000,0.0000
2020,2,14,1,30,13.200000000000001,1,0.061,0.63,0,0,0,0,7,-0.4,0,0,0,0,0.333,39.18,94.72,0.89,0.16,972,0.6000000000000001,289,1.1,0.0000,0.0000
2020,2,14,2,0,12.9,1.01,0.06,0.63,0,0,0,0,7,-1.4000000000000001,0,0,0,0,0.333,37.2,100.86,0.89,0.16,972,0.6000000000000001,303,1.1,0.0000,0.0000
2020,2,14,2,30,12.4,1.01,0.06,0.63,0,0,0,0,7,-1.4000000000000001,0,0,0,0,0.332,38.47,107.07000000000001,0.89,0.16,973,0.6000000000000001,321,1.2000000000000002,0.0000,0.0000
2020,2,14,3,0,12,1.02,0.06,0.63,0,0,0,0,7,-1.7000000000000002,0,0,0,0,0.332,38.550000000000004,113.32000000000001,0.89,0.16,973,0.6000000000000001,339,1.2000000000000002,0.0000,0.0000
2020,2,14,3,30,11.5,1.02,0.06,0.63,0,0,0,0,0,-1.7000000000000002,0,0,0,0,0.331,39.84,119.57000000000001,0.89,0.16,973,0.6000000000000001,173,1.3,0.0000,0.0000
2020,2,14,4,0,10.9,1.03,0.06,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.33,41.800000000000004,125.79,0.88,0.16,973,0.6000000000000001,7,1.4000000000000001,0.0000,0.0000
2020,2,14,4,30,10.4,1.03,0.06,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.329,43.22,131.93,0.88,0.16,973,0.6000000000000001,18,1.4000000000000001,0.0000,0.0000
2020,2,14,5,0,9.9,1.04,0.06,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.328,45.03,137.95000000000002,0.88,0.16,973,0.6000000000000001,29,1.4000000000000001,0.0000,0.0000
2020,2,14,5,30,9.700000000000001,1.04,0.06,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.326,45.63,143.73,0.88,0.16,973,0.6000000000000001,38,1.4000000000000001,0.0000,0.0000
2020,2,14,6,0,9.4,1.06,0.06,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.324,46.35,149.12,0.88,0.16,973,0.6000000000000001,47,1.4000000000000001,0.0000,0.0000
2020,2,14,6,30,9.200000000000001,1.06,0.06,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.322,46.97,153.87,0.88,0.16,973,0.7000000000000001,55,1.4000000000000001,0.0000,0.0000
2020,2,14,7,0,8.9,1.07,0.062,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.32,48.21,157.53,0.88,0.16,973,0.7000000000000001,63,1.4000000000000001,0.0000,0.0000
2020,2,14,7,30,8.5,1.07,0.062,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.319,49.52,159.51,0.89,0.16,973,0.7000000000000001,68,1.5,0.0000,0.0000
2020,2,14,8,0,8.1,1.09,0.065,0.63,0,0,0,0,0,-1.1,0,0,0,0,0.318,52.09,159.31,0.89,0.16,973,0.8,73,1.5,0.0000,0.0000
2020,2,14,8,30,7.9,1.09,0.065,0.63,0,0,0,0,0,-1.2000000000000002,0,0,0,0,0.317,52.800000000000004,156.99,0.89,0.16,973,0.8,74,1.4000000000000001,0.0000,0.0000
2020,2,14,9,0,7.7,1.11,0.067,0.63,0,0,0,0,0,-0.6000000000000001,0,0,0,0,0.316,55.52,153.09,0.89,0.16,973,0.8,75,1.4000000000000001,0.0000,0.0000
2020,2,14,9,30,7.7,1.11,0.067,0.63,0,0,0,0,0,-0.6000000000000001,0,0,0,0,0.316,55.52,148.21,0.9,0.16,973,0.9,75,1.5,0.0000,0.0000
2020,2,14,10,0,7.6000000000000005,1.12,0.07100000000000001,0.63,0,0,0,0,0,-0.30000000000000004,0,0,0,0,0.316,57.34,142.73,0.9,0.16,973,0.9,75,1.5,0.0000,0.0000
2020,2,14,10,30,7.7,1.12,0.07100000000000001,0.63,0,0,0,0,0,-0.30000000000000004,0,0,0,0,0.317,56.95,136.89000000000001,0.9,0.16,973,1,74,1.5,0.0000,0.0000
2020,2,14,11,0,7.800000000000001,1.12,0.077,0.63,0,0,0,0,0,-0.1,0,0,0,0,0.317,57.59,130.85,0.91,0.16,972,1,74,1.6,0.0000,0.0000
2020,2,14,11,30,7.9,1.12,0.077,0.63,0,0,0,0,0,0,0,0,0,0,0.317,57.26,124.68,0.91,0.16,973,1,74,1.6,0.0000,0.0000
2020,2,14,12,0,7.9,1.12,0.085,0.63,0,0,0,0,0,0.2,0,0,0,0,0.317,58.1,118.44,0.91,0.16,973,1.1,74,1.6,0.0000,0.0000
2020,2,14,12,30,8,1.12,0.085,0.63,0,0,0,0,0,0.2,0,0,0,0,0.317,57.71,112.18,0.92,0.16,973,1.1,75,1.6,0.0000,0.0000
2020,2,14,13,0,8.1,1.11,0.093,0.63,0,0,0,0,0,0.4,0,0,0,0,0.317,58.22,105.93,0.92,0.16,973,1.1,75,1.5,0.0000,0.0000
2020,2,14,13,30,8.4,1.11,0.093,0.63,0,0,0,0,0,0.4,0,0,0,0,0.317,57.050000000000004,99.73,0.92,0.16,973,1.1,77,1.5,0.0000,0.0000
2020,2,14,14,0,8.700000000000001,1.11,0.097,0.63,0,0,0,0,0,0.9,0,0,14,0,0.317,58.09,93.59,0.92,0.16,973,1.1,78,1.5,0.0000,0.0000
2020,2,14,14,30,10.200000000000001,1.11,0.097,0.63,22,159,29,1,0,0.9,22,159,100,29,0.317,52.53,87.31,0.92,0.16,973,1.2000000000000002,81,1.8,0.0000,0.0000
2020,2,14,15,0,11.700000000000001,1.11,0.08700000000000001,0.63,46,443,111,1,0,1.5,46,443,100,111,0.318,49.68,81.55,0.91,0.16,974,1.2000000000000002,84,2,0.0000,0.0000
2020,2,14,15,30,13.4,1.11,0.08700000000000001,0.63,61,614,211,1,0,1.5,61,614,100,211,0.318,44.45,75.87,0.91,0.16,974,1.2000000000000002,91,2.4000000000000004,10.2425,7.8589
2020,2,14,16,0,15,1.11,0.078,0.63,71,725,314,1,0,0.4,71,725,100,314,0.318,36.83,70.41,0.91,0.16,974,1.2000000000000002,99,2.8000000000000003,16.0156,12.3959
