Device mode,Time,AC voltage (V),AC frequency (Hz),Battery voltage (V),Battery capacity (%),Charging current (A),Battery discharge current (A),Output voltage (V),Output frequency (Hz),Output apparent power (VA),Output active power (Watt),Load percent (%),PV1 input voltage (V),PV1 input power (Watt)
BatteryMode,"2025-02-05 
15:38:30",0.0,0.0,49.50,63,0,2,219.3,50.0,219,69,4,119.9,0
BatteryMode,"2025-02-05 
15:39:01",0.0,0.0,49.60,64,0,1,220.1,50.0,197,60,3,120.1,0
BatteryMode,"2025-02-05 
15:39:31",0.0,0.0,49.50,63,0,1,219.8,50.0,197,41,3,120.0,0
BatteryMode,"2025-02-05 
15:40:01",0.0,0.0,49.50,63,0,1,219.7,50.0,198,34,3,119.9,0
BatteryMode,"2025-02-05 
15:40:32",0.0,0.0,49.50,64,0,2,220.2,50.0,198,55,3,134.7,0
BatteryMode,"2025-02-05 
15:41:02",0.0,0.0,49.60,64,0,2,220.0,50.0,198,21,3,119.3,0
BatteryMode,"2025-02-05 
15:41:33",0.0,0.0,49.60,64,0,1,219.9,50.0,197,64,3,133.4,0
BatteryMode,"2025-02-05 
15:42:03",0.0,0.0,49.60,64,0,1,221.0,50.0,198,39,3,120.0,0
BatteryMode,"2025-02-05 
15:42:34",0.0,0.0,49.60,64,0,2,220.9,50.0,198,65,3,119.9,0
BatteryMode,"2025-02-05 
15:43:04",0.0,0.0,49.60,64,0,2,219.3,50.0,197,54,3,119.9,0
BatteryMode,"2025-02-05 
15:43:34",0.0,0.0,49.60,64,0,2,219.3,50.0,197,48,3,119.0,0
BatteryMode,"2025-02-05 
15:44:05",0.0,0.0,49.60,64,0,1,220.2,50.0,198,53,3,120.0,0
BatteryMode,"2025-02-05 
15:44:35",0.0,0.0,49.60,64,0,2,220.1,50.0,198,59,3,119.9,0
BatteryMode,"2025-02-05 
15:45:06",0.0,0.0,49.60,64,0,1,219.3,50.0,197,51,3,120.0,0
BatteryMode,"2025-02-05 
15:45:36",0.0,0.0,49.60,64,0,1,219.4,49.9,197,48,3,119.9,0
BatteryMode,"2025-02-05 
15:46:06",0.0,0.0,49.60,64,0,1,221.1,50.0,198,66,3,118.6,0
BatteryMode,"2025-02-05 
15:46:37",0.0,0.0,49.60,64,0,2,219.4,50.0,198,58,3,120.1,0
BatteryMode,"2025-02-05 
15:47:07",0.0,0.0,49.60,64,0,2,219.4,50.0,197,45,3,119.9,0
BatteryMode,"2025-02-05 
15:47:38",0.0,0.0,49.60,64,0,2,220.6,50.0,199,62,3,120.0,0
BatteryMode,"2025-02-05 
15:48:08",0.0,0.0,49.60,63,0,1,220.4,50.0,197,46,3,120.0,0
BatteryMode,"2025-02-05 
15:48:38",0.0,0.0,49.50,63,0,2,220.2,50.0,198,47,3,120.0,0
BatteryMode,"2025-02-05 
15:49:09",0.0,0.0,49.50,63,0,2,220.2,50.0,198,56,3,119.6,0
BatteryMode,"2025-02-05 
15:49:39",0.0,0.0,49.50,63,0,1,219.7,50.0,220,30,4,120.0,0
BatteryMode,"2025-02-05 
15:50:10",0.0,0.0,49.50,63,0,2,219.6,50.0,197,51,3,128.2,0
BatteryMode,"2025-02-05 
15:50:40",0.0,0.0,49.50,63,0,3,221.9,50.0,199,67,3,119.9,0
BatteryMode,"2025-02-05 
15:51:11",0.0,0.0,49.50,63,0,2,219.8,50.0,197,61,3,120.2,0
BatteryMode,"2025-02-05 
15:51:41",0.0,0.0,49.50,63,0,1,219.8,50.0,197,71,3,119.9,0
BatteryMode,"2025-02-05 
15:52:11",0.0,0.0,49.50,63,0,1,219.4,49.9,197,55,3,120.0,0
BatteryMode,"2025-02-05 
15:52:42",0.0,0.0,49.50,63,0,2,220.0,50.0,198,64,3,119.8,0
BatteryMode,"2025-02-05 
15:53:12",0.0,0.0,49.50,63,0,2,219.3,50.0,197,60,3,120.1,0
BatteryMode,"2025-02-05 
15:53:43",0.0,0.0,49.50,63,0,2,220.5,50.0,198,54,3,120.1,0
BatteryMode,"2025-02-05 
15:54:13",0.0,0.0,49.50,63,0,1,220.2,50.0,198,2,3,120.1,0
BatteryMode,"2025-02-05 
15:54:44",0.0,0.0,49.50,63,0,1,220.4,50.0,197,63,3,118.9,0
BatteryMode,"2025-02-05 
15:55:14",0.0,0.0,49.50,63,0,2,219.8,50.0,197,72,3,119.6,0
BatteryMode,"2025-02-05 
15:55:44",0.0,0.0,49.40,62,0,2,220.7,50.0,198,57,3,121.8,0
BatteryMode,"2025-02-05 
15:56:15",0.0,0.0,49.50,63,0,1,220.0,50.0,197,61,3,129.6,0
BatteryMode,"2025-02-05 
15:56:45",0.0,0.0,49.50,63,0,1,219.0,49.9,197,30,3,119.9,0
BatteryMode,"2025-02-05 
15:57:16",0.0,0.0,49.50,63,0,1,218.6,50.0,197,61,3,120.0,0
BatteryMode,"2025-02-05 
15:57:46",0.0,0.0,49.50,63,0,1,219.3,50.0,197,47,3,119.9,0
BatteryMode,"2025-02-05 
15:58:16",0.0,0.0,49.50,63,0,2,220.1,50.0,176,75,3,120.2,0
BatteryMode,"2025-02-05 
15:58:47",0.0,0.0,49.50,63,0,1,220.0,50.0,198,45,3,128.6,0
BatteryMode,"2025-02-05 
15:59:17",0.0,0.0,49.50,63,0,1,219.7,50.0,197,64,3,119.9,0
BatteryMode,"2025-02-05 
15:59:48",0.0,0.0,49.40,62,0,2,219.6,50.0,197,73,3,119.8,0
BatteryMode,"2025-02-05 
16:00:18",0.0,0.0,49.40,62,0,1,220.9,50.0,197,54,3,120.0,0
BatteryMode,"2025-02-05 
16:00:49",0.0,0.0,49.40,62,0,2,219.7,49.9,219,57,4,119.8,0
BatteryMode,"2025-02-05 
16:01:19",0.0,0.0,49.40,62,0,2,220.0,50.0,198,74,3,119.6,0
BatteryMode,"2025-02-05 
16:01:49",0.0,0.0,48.60,54,0,6,220.0,50.0,285,178,5,128.3,0
BatteryMode,"2025-02-05 
16:02:20",0.0,0.0,49.30,61,0,2,220.4,50.0,219,66,4,120.0,0
BatteryMode,"2025-02-05 
16:20:09",0.0,0.0,48.80,56,0,3,220.5,50.0,264,125,5,122.0,0
BatteryMode,"2025-02-05 
16:29:20",0.0,0.0,48.70,55,0,4,219.6,50.0,263,141,5,120.0,0
BatteryMode,"2025-02-05 
16:36:45",0.0,0.0,48.70,55,0,3,219.5,50.0,263,114,5,120.1,0
BatteryMode,"2025-02-05 
16:57:49",0.0,0.0,48.50,53,0,4,220.0,50.0,285,139,5,118.9,0
BatteryMode,"2025-02-05 
17:09:09",0.0,0.0,48.50,53,0,3,219.5,50.0,241,131,4,121.2,0
BatteryMode,"2025-02-05 
17:19:38",0.0,0.0,48.50,53,0,3,220.1,50.0,263,128,5,104.5,0
BatteryMode,"2025-02-05 
17:33:41",0.0,0.0,48.40,52,0,4,220.0,50.0,264,131,5,79.7,0
BatteryMode,"2025-02-05 
17:40:06",0.0,0.0,48.40,52,0,3,220.4,50.0,264,150,5,71.5,0
BatteryMode,"2025-02-05 
17:55:58",0.0,0.0,48.20,50,0,5,220.0,49.9,285,172,5,68.9,0
BatteryMode,"2025-02-05 
18:11:18",0.0,0.0,48.30,51,0,3,219.5,50.0,241,120,4,68.6,0
BatteryMode,"2025-02-05 
18:21:01",0.0,0.0,48.40,52,0,2,219.4,50.0,242,102,4,66.6,0
BatteryMode,"2025-02-05 
18:36:15",0.0,0.0,48.20,50,0,3,220.1,50.0,264,159,5,55.9,0
BatteryMode,"2025-02-05 
18:52:49",0.0,0.0,48.00,48,0,4,219.6,50.0,308,146,6,43.9,0
BatteryMode,"2025-02-05 
19:04:14",0.0,0.0,48.10,49,0,4,219.4,50.0,263,112,5,43.1,0
BatteryMode,"2025-02-05 
19:18:37",0.0,0.0,48.00,48,0,4,219.5,50.0,263,143,5,48.2,0
BatteryMode,"2025-02-05 
19:32:11",0.0,0.0,48.00,48,0,4,220.5,50.0,264,123,5,47.8,0
BatteryMode,"2025-02-05 
19:37:56",0.0,0.0,47.90,47,0,3,220.6,50.0,264,144,5,49.6,0
BatteryMode,"2025-02-05 
19:52:13",0.0,0.0,47.80,46,0,4,221.2,49.9,265,136,5,52.3,0
BatteryMode,"2025-02-05 
20:08:43",0.0,0.0,47.70,45,0,4,219.7,50.0,263,132,5,49.0,0
BatteryMode,"2025-02-05 
20:20:39",0.0,0.0,47.70,45,0,4,220.2,49.9,263,146,5,42.1,0
BatteryMode,"2025-02-05 
20:33:46",0.0,0.0,47.60,44,0,4,219.8,50.0,285,145,5,0.0,0
BatteryMode,"2025-02-05 
20:45:10",0.0,0.0,47.40,42,0,6,220.1,50.0,330,171,6,0.0,0
BatteryMode,"2025-02-05 
20:51:44",0.0,0.0,47.50,43,0,4,220.1,50.0,308,165,6,0.0,0
BatteryMode,"2025-02-05 
21:07:54",0.0,0.0,46.80,36,0,9,219.8,50.0,417,345,8,0.0,0
BatteryMode,"2025-02-05 
21:24:10",0.0,0.0,46.80,36,0,9,220.5,50.0,374,312,7,0.0,0
BatteryMode,"2025-02-05 
21:33:32",0.0,0.0,46.70,35,0,8,221.3,49.9,374,279,7,0.0,0
BatteryMode,"2025-02-05 
21:45:59",0.0,0.0,46.30,30,0,9,220.8,50.0,441,297,9,0.0,0
BatteryMode,"2025-02-05 
22:00:04",0.0,0.0,46.30,31,0,9,220.5,50.0,396,273,8,0.0,0
BatteryMode,"2025-02-05 
22:08:22",0.0,0.0,46.20,30,0,9,220.1,50.0,374,251,7,0.0,0
BatteryMode,"2025-02-05 
22:24:37",0.0,0.0,46.80,36,0,5,220.3,50.0,287,163,5,0.0,0
BatteryMode,"2025-02-05 
22:26:18",0.0,0.0,46.80,36,0,5,220.1,50.0,308,155,6,0.0,0
BatteryMode,"2025-02-05 
22:26:49",0.0,0.0,46.90,37,0,4,220.1,50.0,285,131,5,0.0,0
BatteryMode,"2025-02-05 
22:27:19",0.0,0.0,47.00,38,0,4,220.3,50.0,264,112,5,0.0,0
BatteryMode,"2025-02-05 
22:27:50",0.0,0.0,46.90,37,0,4,220.2,50.0,308,150,6,0.0,0
BatteryMode,"2025-02-05 
22:28:20",0.0,0.0,46.60,34,0,5,219.6,50.0,307,166,6,0.0,0
BatteryMode,"2025-02-05 
22:28:50",0.0,0.0,46.60,34,0,5,219.7,50.0,307,172,6,0.0,0
BatteryMode,"2025-02-05 
22:29:21",0.0,0.0,46.60,34,0,5,219.8,50.0,308,150,6,0.0,0
BatteryMode,"2025-02-05 
22:29:51",0.0,0.0,46.70,35,0,5,220.5,50.0,330,176,6,0.0,0
BatteryMode,"2025-02-05 
22:30:22",0.0,0.0,46.60,34,0,5,219.4,50.0,329,150,6,0.0,0
BatteryMode,"2025-02-05 
22:30:52",0.0,0.0,46.70,35,0,5,219.6,50.0,329,166,6,0.0,0
BatteryMode,"2025-02-05 
22:31:23",0.0,0.0,46.90,37,0,3,221.0,50.0,285,125,5,0.0,0
BatteryMode,"2025-02-05 
22:31:53",0.0,0.0,46.90,37,0,3,219.6,50.0,264,118,5,0.0,0
BatteryMode,"2025-02-05 
22:32:23",0.0,0.0,46.90,37,0,4,220.6,50.0,264,117,5,0.0,0
BatteryMode,"2025-02-05 
22:32:54",0.0,0.0,46.80,37,0,4,219.3,50.0,285,140,5,0.0,0
BatteryMode,"2025-02-05 
22:33:24",0.0,0.0,46.80,36,0,4,220.2,50.0,285,143,5,0.0,0
BatteryMode,"2025-02-05 
22:33:55",0.0,0.0,46.80,36,0,4,220.5,50.0,286,144,5,0.0,0
BatteryMode,"2025-02-05 
22:34:25",0.0,0.0,46.80,36,0,5,220.3,49.9,308,137,6,0.0,0
BatteryMode,"2025-02-05 
22:34:56",0.0,0.0,46.90,36,0,4,220.2,50.0,286,115,5,0.0,0
BatteryMode,"2025-02-05 
22:35:26",0.0,0.0,46.90,37,0,4,219.0,50.0,263,129,5,0.0,0
BatteryMode,"2025-02-05 
22:35:56",0.0,0.0,46.90,37,0,3,219.8,50.0,263,123,5,0.0,0
BatteryMode,"2025-02-05 
22:36:27",0.0,0.0,46.90,37,0,4,220.0,50.0,286,109,5,0.0,0
BatteryMode,"2025-02-05 
22:36:57",0.0,0.0,46.90,37,0,4,221.2,50.0,286,143,5,0.0,0
BatteryMode,"2025-02-05 
22:37:28",0.0,0.0,46.90,37,0,3,220.5,50.0,264,142,5,0.0,0
BatteryMode,"2025-02-05 
22:37:58",0.0,0.0,46.90,36,0,4,220.3,50.0,264,127,5,0.0,0
BatteryMode,"2025-02-05 
22:38:29",0.0,0.0,46.90,37,0,4,220.6,50.0,287,134,5,0.0,0
BatteryMode,"2025-02-05 
22:38:59",0.0,0.0,47.20,40,0,1,220.6,50.0,220,87,4,0.0,0
BatteryMode,"2025-02-05 
22:39:30",0.0,0.0,47.30,41,0,2,219.3,50.0,219,47,4,0.0,0
BatteryMode,"2025-02-05 
22:40:00",0.0,0.0,47.30,41,0,1,219.8,50.0,219,54,4,0.0,0
BatteryMode,"2025-02-05 
22:40:30",0.0,0.0,47.30,41,0,2,219.3,50.0,219,54,4,0.0,0
BatteryMode,"2025-02-05 
22:41:01",0.0,0.0,47.30,41,0,2,220.0,50.0,198,58,4,0.0,0
BatteryMode,"2025-02-05 
22:41:31",0.0,0.0,47.30,41,0,2,220.0,50.0,220,60,4,0.0,0
BatteryMode,"2025-02-05 
22:42:02",0.0,0.0,47.30,41,0,2,220.1,50.0,197,53,4,0.0,0
BatteryMode,"2025-02-05 
22:42:32",0.0,0.0,47.40,42,0,2,219.9,49.9,219,66,4,0.0,0
BatteryMode,"2025-02-05 
22:43:03",0.0,0.0,47.30,42,0,2,220.1,50.0,198,56,4,0.0,0
BatteryMode,"2025-02-05 
22:43:33",0.0,0.0,47.00,38,0,3,218.9,50.0,285,113,5,0.0,0
BatteryMode,"2025-02-05 
22:44:03",0.0,0.0,47.30,41,0,2,220.0,49.9,198,62,4,0.0,0
BatteryMode,"2025-02-05 
22:44:34",0.0,0.0,47.30,41,0,2,220.5,50.0,220,72,4,0.0,0
BatteryMode,"2025-02-05 
22:45:04",0.0,0.0,47.30,41,0,2,219.9,49.9,197,56,4,0.0,0
BatteryMode,"2025-02-05 
22:45:35",0.0,0.0,47.30,41,0,2,219.3,50.0,219,51,4,0.0,0
BatteryMode,"2025-02-05 
22:46:05",0.0,0.0,47.40,42,0,2,219.7,50.0,219,31,4,0.0,0
BatteryMode,"2025-02-05 
22:46:36",0.0,0.0,47.30,41,0,2,220.3,50.0,220,42,4,0.0,0
BatteryMode,"2025-02-05 
22:47:06",0.0,0.0,47.30,41,0,2,220.3,50.0,220,78,4,0.0,0
BatteryMode,"2025-02-05 
22:47:36",0.0,0.0,47.30,41,0,1,219.3,50.0,219,59,4,0.0,0
BatteryMode,"2025-02-05 
22:48:07",0.0,0.0,47.40,42,0,1,220.7,50.0,198,67,4,0.0,0
BatteryMode,"2025-02-05 
22:48:37",0.0,0.0,47.30,41,0,1,219.4,50.0,197,49,4,0.0,0
BatteryMode,"2025-02-05 
22:49:08",0.0,0.0,47.20,40,0,3,219.8,50.0,219,63,4,0.0,0
BatteryMode,"2025-02-05 
22:49:38",0.0,0.0,47.20,40,0,3,219.7,49.9,219,57,4,0.0,0
BatteryMode,"2025-02-05 
22:50:09",0.0,0.0,47.20,40,0,3,220.9,50.0,220,81,4,0.0,0
BatteryMode,"2025-02-05 
22:50:39",0.0,0.0,47.20,40,0,3,219.8,50.0,241,75,4,0.0,0
BatteryMode,"2025-02-05 
22:51:10",0.0,0.0,47.20,40,0,2,219.9,50.0,219,77,4,0.0,0
BatteryMode,"2025-02-05 
22:51:40",0.0,0.0,47.20,40,0,2,219.9,50.0,219,83,4,0.0,0
BatteryMode,"2025-02-05 
22:52:10",0.0,0.0,47.40,42,0,2,219.6,49.9,197,61,4,0.0,0
BatteryMode,"2025-02-05 
22:52:41",0.0,0.0,47.40,42,0,2,220.5,50.0,198,63,4,0.0,0
BatteryMode,"2025-02-05 
22:53:11",0.0,0.0,47.40,42,0,2,221.0,50.0,198,46,4,0.0,0
BatteryMode,"2025-02-05 
22:53:42",0.0,0.0,47.40,42,0,2,221.3,50.0,220,55,4,0.0,0
BatteryMode,"2025-02-05 
22:54:12",0.0,0.0,47.40,42,0,2,219.7,50.0,198,53,4,0.0,0
BatteryMode,"2025-02-05 
22:54:43",0.0,0.0,47.40,42,0,2,219.9,50.0,197,58,4,0.0,0
BatteryMode,"2025-02-05 
22:55:13",0.0,0.0,47.20,40,0,3,219.8,50.0,241,82,4,0.0,0
BatteryMode,"2025-02-05 
22:55:43",0.0,0.0,47.40,42,0,2,219.6,50.0,197,53,4,0.0,0
BatteryMode,"2025-02-05 
22:56:14",0.0,0.0,47.40,42,0,1,220.6,50.0,198,60,4,0.0,0
BatteryMode,"2025-02-05 
23:00:43",0.0,0.0,47.40,42,0,2,219.2,50.0,197,57,4,0.0,0
BatteryMode,"2025-02-05 
23:20:01",0.0,0.0,47.40,42,0,1,219.5,50.0,219,36,4,0.0,0
BatteryMode,"2025-02-05 
23:35:00",0.0,0.0,47.40,42,0,1,219.9,50.0,197,51,4,0.0,0
BatteryMode,"2025-02-05 
23:44:04",0.0,0.0,47.30,41,0,2,220.6,50.0,197,59,4,0.0,0
BatteryMode,"2025-02-05 
23:59:08",0.0,0.0,47.30,41,0,1,219.8,50.0,221,73,4,0.0,0
BatteryMode,"2025-02-06 
00:09:44",0.0,0.0,47.40,42,0,1,218.6,50.0,197,63,4,0.0,0
BatteryMode,"2025-02-06 
00:18:57",0.0,0.0,47.30,41,0,2,219.9,49.9,219,59,4,0.0,0
BatteryMode,"2025-02-06 
00:37:43",0.0,0.0,47.00,38,0,2,220.8,50.0,221,104,4,0.0,0
BatteryMode,"2025-02-06 
00:51:13",0.0,0.0,47.00,38,0,3,219.0,49.9,219,89,4,0.0,0
BatteryMode,"2025-02-06 
01:04:38",0.0,0.0,46.90,37,0,3,220.1,50.0,219,101,4,0.0,0
BatteryMode,"2025-02-06 
01:18:23",0.0,0.0,47.00,38,0,2,220.1,50.0,220,92,4,0.0,0
BatteryMode,"2025-02-06 
01:22:51",0.0,0.0,46.90,37,0,2,220.4,50.0,243,61,5,0.0,0
BatteryMode,"2025-02-06 
01:35:15",0.0,0.0,46.80,36,0,1,218.3,50.0,218,73,4,52.7,0
BatteryMode,"2025-02-06 
01:53:20",0.0,0.0,46.80,36,0,2,220.0,50.0,219,76,4,67.7,0
BatteryMode,"2025-02-06 
02:03:50",0.0,0.0,46.80,36,0,3,219.7,50.0,219,78,4,60.2,0
BatteryMode,"2025-02-06 
02:15:15",0.0,0.0,46.80,36,0,2,220.7,50.0,198,71,4,53.4,0
BatteryMode,"2025-02-06 
02:30:52",0.0,0.0,46.70,35,0,1,219.8,50.0,197,54,4,53.0,0
BatteryMode,"2025-02-06 
13:19:04",0.0,0.0,53.40,100,4,0,219.6,50.0,175,31,3,,
BatteryMode,"2025-02-06 
13:19:34",0.0,0.0,53.30,100,4,0,219.7,50.0,175,29,3,347.8,360
BatteryMode,"2025-02-06 
13:20:04",0.0,0.0,53.10,99,3,0,220.4,50.0,176,37,3,329.2,367
BatteryMode,"2025-02-06 
13:20:35",0.0,0.0,53.00,98,3,0,220.6,50.0,176,11,3,327.7,345
BatteryMode,"2025-02-06 
13:21:05",0.0,0.0,53.00,98,3,0,220.3,50.0,176,42,3,328.2,336
BatteryMode,"2025-02-06 
13:21:36",0.0,0.0,52.90,97,3,0,220.1,49.9,176,33,3,329.8,332
BatteryMode,"2025-02-06 
13:22:06",0.0,0.0,52.80,96,2,0,219.5,50.0,175,37,3,332.2,309
BatteryMode,"2025-02-06 
13:22:37",0.0,0.0,52.80,96,2,0,220.1,50.0,176,15,3,328.7,296
BatteryMode,"2025-02-06 
13:23:07",0.0,0.0,52.70,95,2,0,220.7,50.0,176,44,3,332.6,283
BatteryMode,"2025-02-06 
13:23:38",0.0,0.0,52.60,94,2,0,220.1,50.0,198,1,3,332.6,258
BatteryMode,"2025-02-06 
13:24:08",0.0,0.0,52.50,93,1,0,219.3,49.9,175,27,3,332.7,247
BatteryMode,"2025-02-06 
13:24:38",0.0,0.0,52.40,92,1,0,220.3,50.0,176,34,3,324.0,219
BatteryMode,"2025-02-06 
13:25:09",0.0,0.0,52.40,92,1,0,219.4,50.0,198,28,3,329.6,212
BatteryMode,"2025-02-06 
13:25:39",0.0,0.0,52.30,91,1,0,220.0,50.0,176,32,3,329.9,200
BatteryMode,"2025-02-06 
13:26:10",0.0,0.0,52.20,90,1,0,219.8,50.0,175,28,3,328.3,175
BatteryMode,"2025-02-06 
13:26:40",0.0,0.0,52.10,89,0,0,221.4,50.0,177,30,3,329.0,171
BatteryMode,"2025-02-06 
13:27:11",0.0,0.0,51.30,81,0,0,219.8,50.0,153,30,3,142.5,36
BatteryMode,"2025-02-06 
13:27:41",0.0,0.0,51.20,80,0,0,220.2,50.0,176,31,3,133.5,37
BatteryMode,"2025-02-06 
13:28:12",0.0,0.0,51.10,79,0,0,220.4,50.0,176,31,3,135.0,33
BatteryMode,"2025-02-06 
13:28:42",0.0,0.0,51.00,78,0,0,219.5,50.0,175,18,3,130.0,33
BatteryMode,"2025-02-06 
13:29:12",0.0,0.0,51.00,78,0,0,220.1,50.0,175,37,3,135.0,34
BatteryMode,"2025-02-06 
13:29:43",0.0,0.0,50.90,77,0,0,219.5,50.0,175,24,3,137.6,30
BatteryMode,"2025-02-06 
13:30:13",0.0,0.0,50.90,77,0,0,220.2,50.0,176,32,3,141.3,27
BatteryMode,"2025-02-06 
13:30:44",0.0,0.0,50.90,77,0,0,219.7,50.0,175,16,3,146.2,26
BatteryMode,"2025-02-06 
13:31:14",0.0,0.0,50.80,76,0,0,219.8,50.0,197,21,3,136.0,32
BatteryMode,"2025-02-06 
13:31:45",0.0,0.0,50.80,76,0,0,220.0,50.0,176,11,3,129.9,31
BatteryMode,"2025-02-06 
13:32:15",0.0,0.0,50.80,76,0,0,219.6,50.0,176,13,3,135.2,33
BatteryMode,"2025-02-06 
13:32:46",0.0,0.0,50.80,76,0,0,220.0,50.0,176,29,3,133.9,34
BatteryMode,"2025-02-06 
13:33:16",0.0,0.0,50.80,76,0,0,221.2,50.0,176,26,3,132.0,30
BatteryMode,"2025-02-06 
13:33:46",0.0,0.0,50.80,76,0,0,221.3,50.0,199,34,3,129.7,24
BatteryMode,"2025-02-06 
13:34:17",0.0,0.0,50.70,75,0,0,220.5,49.9,176,26,3,129.0,21
BatteryMode,"2025-02-06 
13:34:47",0.0,0.0,50.70,75,0,0,219.5,49.9,175,23,3,132.8,19
BatteryMode,"2025-02-06 
13:35:18",0.0,0.0,50.70,75,0,1,220.5,50.0,176,28,3,127.0,16
BatteryMode,"2025-02-06 
13:35:48",0.0,0.0,50.70,74,0,1,220.7,49.9,176,50,3,134.7,19
BatteryMode,"2025-02-06 
13:36:19",0.0,0.0,50.70,75,0,0,220.3,49.9,176,53,3,132.4,17
BatteryMode,"2025-02-06 
13:36:49",0.0,0.0,50.70,75,0,1,220.3,50.0,176,30,3,122.0,12
BatteryMode,"2025-02-06 
13:37:20",0.0,0.0,50.60,74,0,0,220.3,49.9,175,18,3,127.8,17
BatteryMode,"2025-02-06 
13:37:50",0.0,0.0,50.60,74,0,0,218.5,50.0,174,7,3,127.3,19
BatteryMode,"2025-02-06 
13:38:21",0.0,0.0,50.70,75,0,0,219.5,50.0,176,21,3,123.7,18
BatteryMode,"2025-02-06 
13:38:51",0.0,0.0,50.70,75,0,0,220.2,50.0,176,16,3,128.8,23
BatteryMode,"2025-02-06 
13:39:21",0.0,0.0,50.70,75,0,0,220.0,50.0,176,12,3,132.1,26
BatteryMode,"2025-02-06 
13:39:52",0.0,0.0,50.70,74,0,0,218.7,50.0,174,15,3,127.3,21
BatteryMode,"2025-02-06 
13:40:22",0.0,0.0,50.70,75,0,0,220.1,50.0,176,11,3,131.8,28
BatteryMode,"2025-02-06 
13:40:53",0.0,0.0,50.70,75,0,0,220.1,50.0,176,33,3,132.3,32
BatteryMode,"2025-02-06 
13:41:23",0.0,0.0,50.80,76,0,0,219.5,50.0,175,35,3,148.0,29
BatteryMode,"2025-02-06 
13:41:54",0.0,0.0,50.70,75,0,0,219.9,50.0,175,12,3,131.3,34
BatteryMode,"2025-02-06 
13:42:24",0.0,0.0,50.70,75,0,0,220.4,50.0,176,24,3,127.7,38
BatteryMode,"2025-02-06 
13:42:55",0.0,0.0,50.70,75,0,0,219.8,50.0,175,27,3,135.6,49
BatteryMode,"2025-02-06 
13:43:25",0.0,0.0,50.80,76,0,0,220.4,50.0,176,19,3,131.2,62
BatteryMode,"2025-02-06 
13:43:56",0.0,0.0,50.80,76,0,0,220.6,50.0,176,12,3,133.2,105
BatteryMode,"2025-02-06 
13:44:26",0.0,0.0,50.80,76,0,0,220.4,50.0,176,23,3,131.5,115
BatteryMode,"2025-02-06 
13:44:56",0.0,0.0,51.10,79,0,0,219.6,50.0,175,21,3,173.6,91
BatteryMode,"2025-02-06 
13:45:27",0.0,0.0,51.10,79,0,0,220.1,49.9,175,15,3,166.6,102
BatteryMode,"2025-02-06 
13:45:57",0.0,0.0,51.20,80,0,0,219.8,50.0,175,27,3,199.3,129
BatteryMode,"2025-02-06 
13:46:28",0.0,0.0,51.50,83,0,0,220.0,50.0,176,34,3,211.5,163
BatteryMode,"2025-02-06 
13:46:58",0.0,0.0,51.60,84,0,0,219.9,49.9,175,19,3,211.0,171
BatteryMode,"2025-02-06 
13:47:29",0.0,0.0,51.60,84,0,0,220.0,50.0,176,38,3,213.3,176
BatteryMode,"2025-02-06 
13:47:59",0.0,0.0,51.70,85,0,0,219.9,50.0,197,34,3,215.9,184
BatteryMode,"2025-02-06 
13:48:30",0.0,0.0,51.70,85,0,0,220.5,50.0,176,20,3,218.0,183
BatteryMode,"2025-02-06 
13:49:00",0.0,0.0,51.80,86,0,0,220.0,49.9,176,35,3,210.6,188
BatteryMode,"2025-02-06 
13:50:11",0.0,0.0,51.80,86,1,0,220.5,50.0,176,6,3,210.5,187
BatteryMode,"2025-02-06 
14:11:47",0.0,0.0,52.00,92,0,0,220.0,49.9,176,34,3,218.7,258
BatteryMode,"2025-02-06 
14:20:00",0.0,0.0,50.60,74,0,1,221.1,50.0,176,20,3,119.9,0
BatteryMode,"2025-02-06 
14:29:58",0.0,0.0,50.00,68,0,1,219.6,50.0,153,19,3,134.2,0
BatteryMode,"2025-02-06 
14:46:52",0.0,0.0,49.60,64,0,1,219.8,50.0,175,7,3,120.0,0
BatteryMode,"2025-02-06 
14:56:20",0.0,0.0,49.60,64,0,0,220.7,50.0,176,26,3,120.0,0
BatteryMode,"2025-02-06 
15:05:24",0.0,0.0,49.50,63,0,1,220.0,50.0,175,28,3,119.7,0
BatteryMode,"2025-02-06 
15:22:27",0.0,0.0,49.40,62,0,1,220.9,50.0,154,43,3,119.9,0
BatteryMode,"2025-02-06 
15:35:18",0.0,0.0,49.40,62,0,1,219.0,50.0,197,13,3,120.1,0
BatteryMode,"2025-02-06 
15:39:53",0.0,0.0,49.00,58,0,2,220.0,50.0,198,89,3,120.2,0
BatteryMode,"2025-02-06 
15:53:13",0.0,0.0,48.70,55,0,3,220.4,50.0,220,96,4,120.1,0
BatteryMode,"2025-02-06 
16:10:49",0.0,0.0,48.60,54,0,3,220.2,50.0,218,78,4,119.9,0
BatteryMode,"2025-02-06 
16:23:48",0.0,0.0,48.60,54,0,3,220.6,50.0,198,90,3,121.2,0
BatteryMode,"2025-02-06 
16:32:07",0.0,0.0,48.60,54,0,1,221.2,50.0,176,50,3,120.0,0
BatteryMode,"2025-02-06 
16:45:00",0.0,0.0,48.50,53,0,2,221.1,50.0,176,56,3,119.8,0
BatteryMode,"2025-02-06 
16:59:20",0.0,0.0,48.40,52,0,1,220.2,50.0,154,34,3,164.3,0
