Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,0,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Wind Speed,Relative Humidity,Solar Zenith Angle
2023,6,3,12,30,58,12,14,21.5,0.8,33.61,88.47
2023,6,3,13,30,459,64,166,24,1.3,30.72,77.14
2023,6,3,14,30,671,91,374,27.1,1.7000000000000002,25.29,65.09
2023,6,3,15,30,782,109,583,30.3,1.9000000000000001,20.29,52.7
2023,6,3,16,30,846,121,767,33.1,2.2,16.51,40.21
2023,6,3,17,30,901,120,916,35.1,2.5,14.24,27.900000000000002
2023,6,3,18,30,942,111,1013,36.5,2.6,13.1,16.67
2023,6,3,19,30,949,111,1042,37.5,2.6,12.44,11.13
2023,6,3,20,30,940,112,1007,38.1,2.5,12.030000000000001,17.85
2023,6,3,21,30,916,112,911,38.300000000000004,2.5,11.68,29.310000000000002
2023,6,3,22,30,882,105,764,38,2.5,11.42,41.660000000000004
2023,6,3,23,30,823,93,575,37.300000000000004,2.3000000000000003,11.26,54.15
2023,6,4,0,30,714,77,362,35.9,1.9000000000000001,11.53,66.5
2023,6,4,1,30,493,54,152,32.7,1.3,14.01,78.5
2023,6,4,2,30,46,8,8,29.6,1.1,17.84,89.62
2023,6,4,3,30,0,0,0,28,1.3,18.34,100.7
2023,6,4,4,30,0,0,0,26.8,1.4000000000000001,19.06,110.09
2023,6,4,5,30,0,0,0,25.8,1.6,19.8,117.62
2023,6,4,6,30,0,0,0,24.8,1.6,20.79,122.53
2023,6,4,7,30,0,0,0,23.900000000000002,1.5,22,124.12
2023,6,4,8,30,0,0,0,23.5,1.2000000000000002,22.79,122.12
2023,6,4,9,30,0,0,0,23.6,0.8,23.02,116.86
2023,6,4,10,30,0,0,0,23.3,0.6000000000000001,24.09,109.07000000000001
2023,6,4,11,30,0,0,0,22.400000000000002,0.7000000000000001,26.21,99.51
2023,6,4,12,30,67,13,15,23,1.1,25.900000000000002,88.44
2023,6,4,13,30,477,63,169,25.700000000000003,1.6,23.330000000000002,77.12
2023,6,4,14,30,684,90,378,28.900000000000002,2,19.150000000000002,65.07000000000001
2023,6,4,15,30,796,106,588,32,2.1,15.48,52.69
2023,6,4,16,30,862,118,776,34.800000000000004,2.3000000000000003,12.5,40.19
2023,6,4,17,30,576,321,830,37,2.6,10.64,27.87
2023,6,4,18,30,929,124,1014,38.5,2.9000000000000004,9.71,16.62
2023,6,4,19,30,939,123,1045,39.400000000000006,3,9.19,11.01
2023,6,4,20,30,935,121,1012,39.800000000000004,3,8.9,17.740000000000002
2023,6,4,21,30,914,119,917,39.900000000000006,2.9000000000000004,8.67,29.22
2023,6,4,22,30,879,111,769,39.5,2.7,8.48,41.58
2023,6,4,23,30,819,99,580,38.7,2.4000000000000004,8.33,54.07
2023,6,5,0,30,706,82,365,37.1,1.8,8.57,66.41
2023,6,5,1,30,481,56,153,34,1.2000000000000002,11.290000000000001,78.41
2023,6,5,2,30,42,8,8,31,1.2000000000000002,14.07,89.53
2023,6,5,3,30,0,0,0,29.5,1.4000000000000001,14.42,100.60000000000001
2023,6,5,4,30,0,0,0,28,1.5,15.65,109.98
2023,6,5,5,30,0,0,0,26.6,1.6,17.150000000000002,117.5
2023,6,5,6,30,0,0,0,25.3,1.6,18.85,122.41
2023,6,5,7,30,0,0,0,24.1,1.5,20.67,124.01
2023,6,5,8,30,0,0,0,23.3,1.3,22.36,122.02
2023,6,5,9,30,0,0,0,23.1,1.1,23.26,116.78
2023,6,5,10,30,0,0,0,23.200000000000003,0.7000000000000001,23.66,109.01
2023,6,5,11,30,0,0,0,23.3,0.4,24.580000000000002,99.46000000000001
2023,6,5,12,30,73,13,15,24,0.4,25.310000000000002,88.4
2023,6,5,13,30,314,86,156,26.200000000000003,0.9,24.02,77.09
2023,6,5,14,30,384,180,342,29.5,1.7000000000000002,17.5,65.05
2023,6,5,15,30,500,233,536,32.5,2.3000000000000003,11.8,52.68
2023,6,5,16,30,482,308,676,34.800000000000004,2.7,9.4,40.18
2023,6,5,17,30,616,269,814,36.6,2.9000000000000004,8.41,27.85
2023,6,5,18,30,786,223,976,38.2,3.2,7.88,16.57
2023,6,5,19,30,927,129,1039,39.400000000000006,3.6,7.65,10.9
2023,6,5,20,30,920,128,1005,40.1,4.1000000000000005,7.55,17.64
2023,6,5,21,30,902,123,911,40.400000000000006,4.7,7.12,29.13
2023,6,5,22,30,864,118,765,39.900000000000006,5.300000000000001,6.390000000000001,41.49
2023,6,5,23,30,792,109,575,38.7,5.9,5.79,53.980000000000004
2023,6,6,0,30,381,157,310,36.7,6,5.82,66.33
2023,6,6,1,30,159,74,106,33.7,5,6.83,78.31
2023,6,6,2,30,10,8,8,30.3,3.3000000000000003,8.5,89.45
2023,6,6,3,30,0,0,0,27.8,2.1,10.15,100.49000000000001
2023,6,6,4,30,0,0,0,26,1.6,11.99,109.87
2023,6,6,5,30,0,0,0,24.5,1.2000000000000002,14.39,117.39
2023,6,6,6,30,0,0,0,23.5,1.1,16.79,122.3
2023,6,6,7,30,0,0,0,23,1,18.63,123.9
2023,6,6,8,30,0,0,0,23.1,0.9,19.47,121.92
2023,6,6,9,30,0,0,0,23.400000000000002,0.5,19.490000000000002,116.7
2023,6,6,10,30,0,0,0,23.1,0.5,20.07,108.95
2023,6,6,11,30,0,0,0,22.3,0.8,20.64,99.42
2023,6,6,12,30,69,14,16,22.8,0.9,19.48,88.38
2023,6,6,13,30,501,63,175,25.3,1.7000000000000002,17.740000000000002,77.07000000000001
2023,6,6,14,30,711,89,389,28.1,3,15.76,65.04
2023,6,6,15,30,819,105,602,30.5,3.7,13.43,52.67
2023,6,6,16,30,881,117,790,32.5,4.2,11.19,40.17
2023,6,6,17,30,919,123,936,34.300000000000004,4.6000000000000005,9.72,27.84
2023,6,6,18,30,940,127,1028,35.7,4.800000000000001,8.72,16.52
2023,6,6,19,30,945,129,1057,36.6,5,8.06,10.790000000000001
2023,6,6,20,30,939,130,1025,37.2,5.2,7.49,17.54
2023,6,6,21,30,913,129,927,37.1,5.5,7.26,29.04
2023,6,6,22,30,870,123,775,36.4,5.6000000000000005,7.3500000000000005,41.410000000000004
2023,6,6,23,30,797,111,581,35.300000000000004,5.4,7.57,53.9
2023,6,7,0,30,673,95,366,33.6,4.800000000000001,8.09,66.24
2023,6,7,1,30,432,65,153,30.400000000000002,3.3000000000000003,9.73,78.22
2023,6,7,2,30,27,9,9,27.1,2,12.81,89.36
2023,6,7,3,30,0,0,0,25.200000000000003,1.7000000000000002,14.89,100.39
2023,6,7,4,30,0,0,0,24,1.5,16.48,109.76
2023,6,7,5,30,0,0,0,22.900000000000002,1.5,18.26,117.28
2023,6,7,6,30,0,0,0,21.6,1.4000000000000001,20.71,122.19
2023,6,7,7,30,0,0,0,20.400000000000002,1.3,23.63,123.8
2023,6,7,8,30,0,0,0,19.6,1.1,26.19,121.84
2023,6,7,9,30,0,0,0,19.400000000000002,0.9,27.43,116.63
2023,6,7,10,30,0,0,0,19.700000000000003,0.5,27.27,108.9
2023,6,7,11,30,0,0,0,19.700000000000003,0.4,27.36,99.39
2023,6,7,12,30,73,14,16,20.6,0.7000000000000001,25.44,88.35000000000001
2023,6,7,13,30,490,64,174,23.1,1.2000000000000002,22.46,77.06
2023,6,7,14,30,711,88,388,26,1.8,23.23,65.03
2023,6,7,15,30,819,104,601,28.3,2.7,19.54,52.660000000000004
2023,6,7,16,30,886,113,790,30.3,3.2,16,40.17
2023,6,7,17,30,927,117,937,32.2,3.6,13.38,27.830000000000002
2023,6,7,18,30,946,123,1030,33.7,3.7,11.3,16.490000000000002
2023,6,7,19,30,953,125,1061,34.9,3.8000000000000003,9.540000000000001,10.69
2023,6,7,20,30,943,126,1026,35.6,3.8000000000000003,8.25,17.44
2023,6,7,21,30,919,124,928,35.9,3.8000000000000003,7.36,28.96
2023,6,7,22,30,882,116,778,35.6,3.8000000000000003,7.13,41.33
2023,6,7,23,30,817,104,586,34.800000000000004,3.8000000000000003,7.4,53.82
2023,6,8,0,30,698,88,370,33.4,3.5,8.22,66.16
2023,6,8,1,30,468,61,157,30.1,2.4000000000000004,10.8,78.14
2023,6,8,2,30,40,9,10,26.8,1.7000000000000002,15.24,89.28
2023,6,8,3,30,0,0,0,25.3,1.7000000000000002,17.86,100.3
2023,6,8,4,30,0,0,0,24.3,1.7000000000000002,20.23,109.66
2023,6,8,5,30,0,0,0,23.3,1.6,22.62,117.17
2023,6,8,6,30,0,0,0,22.3,1.4000000000000001,24.96,122.09
2023,6,8,7,30,0,0,0,21.200000000000003,1.3,27.400000000000002,123.71000000000001
2023,6,8,8,30,0,0,0,20.3,1.2000000000000002,29.55,121.76
2023,6,8,9,30,0,0,0,19.6,1.1,31.38,116.57000000000001
2023,6,8,10,30,0,0,0,19.200000000000003,1,32.47,108.86
2023,6,8,11,30,0,0,0,18.8,1,33.33,99.35000000000001
2023,6,8,12,30,56,13,15,20.1,1.5,30.34,88.33
2023,6,8,13,30,462,67,171,23.200000000000003,2.1,24.52,77.05
2023,6,8,14,30,686,95,385,26.400000000000002,2.3000000000000003,20.73,65.02
2023,6,8,15,30,805,110,598,29.3,2.6,16.9,52.660000000000004
2023,6,8,16,30,874,119,787,31.5,3.1,13.27,40.17
2023,6,8,17,30,922,121,936,33.2,3.4000000000000004,10.71,27.82
2023,6,8,18,30,949,120,1030,34.6,3.5,8.94,16.46
2023,6,8,19,30,758,196,941,35.4,3.5,7.97,10.6
2023,6,8,20,30,551,322,848,35.6,3.5,7.66,17.35
2023,6,8,21,30,591,285,802,35.1,3.6,7.84,28.88
2023,6,8,22,30,358,335,604,34.4,3.7,8.2,41.25
2023,6,8,23,30,269,278,437,33.6,3.5,8.8,53.74
2023,6,9,0,30,298,126,247,32.300000000000004,2.8000000000000003,9.89,66.08
2023,6,9,1,30,63,28,41,29.900000000000002,1.8,12.73,78.05
2023,6,9,2,30,0,8,8,27.6,1.5,16.07,89.2
2023,6,9,3,30,0,0,0,26.200000000000003,1.6,18.2,100.2
2023,6,9,4,30,0,0,0,25.3,1.6,19.81,109.56
2023,6,9,5,30,0,0,0,24.400000000000002,1.4000000000000001,21.54,117.07000000000001
2023,6,9,6,30,0,0,0,23.400000000000002,1.2000000000000002,23.36,121.99000000000001
2023,6,9,7,30,0,0,0,22.400000000000002,1.1,25.03,123.62
2023,6,9,8,30,0,0,0,21.700000000000003,1,26.240000000000002,121.69
2023,6,9,9,30,0,0,0,21.6,0.8,26.53,116.52
2023,6,9,10,30,0,0,0,21.3,0.7000000000000001,27.17,108.82000000000001
2023,6,9,11,30,0,0,0,20.400000000000002,0.9,28.72,99.33
2023,6,9,12,30,71,14,16,21,1.3,27.78,88.32000000000001
2023,6,9,13,30,292,94,159,23.8,1.9000000000000001,23.56,77.04
2023,6,9,14,30,502,142,354,26.700000000000003,2.2,19.94,65.02
2023,6,9,15,30,784,118,593,29,2.3000000000000003,16.82,52.67
2023,6,9,16,30,877,117,787,30.6,2.6,14.05,40.17
2023,6,9,17,30,783,207,899,31.8,3,11.91,27.82
2023,6,9,18,30,930,131,1023,33,3.3000000000000003,10.23,16.43
2023,6,9,19,30,957,122,1063,34.300000000000004,3.4000000000000004,8.82,10.51
2023,6,9,20,30,957,117,1031,35.300000000000004,3.4000000000000004,7.73,17.26
2023,6,9,21,30,939,111,934,35.6,3.2,7.21,28.8
2023,6,9,22,30,904,105,785,35.5,2.8000000000000003,7.05,41.18
2023,6,9,23,30,844,94,594,34.800000000000004,2.3000000000000003,7.24,53.660000000000004
2023,6,10,0,30,741,78,379,33.5,1.6,7.74,66
2023,6,10,1,30,531,54,165,31.1,0.9,9.85,77.97
2023,6,10,2,30,64,10,11,29.1,0.7000000000000001,12.24,89.12
2023,6,10,3,30,0,0,0,28.3,0.7000000000000001,12.34,100.11
2023,6,10,4,30,0,0,0,27.200000000000003,0.8,13.19,109.47
2023,6,10,5,30,0,0,0,26,1,14.8,116.98
2023,6,10,6,30,0,0,0,24.8,1.1,16.68,121.9
2023,6,10,7,30,0,0,0,23.700000000000003,1.1,18.79,123.54
2023,6,10,8,30,0,0,0,22.8,1,20.97,121.62
2023,6,10,9,30,0,0,0,22.400000000000002,0.7000000000000001,22.42,116.47
2023,6,10,10,30,0,0,0,22.400000000000002,0.30000000000000004,22.79,108.79
2023,6,10,11,30,0,0,0,22,0.4,23.41,99.31
2023,6,10,12,30,75,14,16,22.200000000000003,0.7000000000000001,22.88,88.31
2023,6,10,13,30,491,64,174,24.200000000000003,1.3,20.38,77.04
2023,6,10,14,30,721,85,389,27.6,1.8,16.02,65.03
2023,6,10,15,30,608,192,561,31.1,2,12.52,52.67
2023,6,10,16,30,893,108,790,33.7,2.4000000000000004,9.81,40.18
2023,6,10,17,30,924,116,933,35.2,2.9000000000000004,8.49,27.82
2023,6,10,18,30,940,121,1023,35.4,3.1,8.14,16.41
2023,6,10,19,30,875,169,1030,35,3.2,8.19,10.43
2023,6,10,20,30,657,275,903,35.7,3.4000000000000004,7.87,17.18
2023,6,10,21,30,836,156,889,36.800000000000004,3.4000000000000004,7.37,28.72
2023,6,10,22,30,901,99,778,37.2,3.4000000000000004,7.07,41.1
2023,6,10,23,30,846,88,590,36.7,3.4000000000000004,7.08,53.59
2023,6,11,0,30,741,75,377,35.300000000000004,2.8000000000000003,7.47,65.92
2023,6,11,1,30,532,53,165,31.8,1.9000000000000001,9.59,77.9
2023,6,11,2,30,67,10,11,28.3,1.7000000000000002,12.82,89.05
2023,6,11,3,30,0,0,0,27,2,13.86,100.03
2023,6,11,4,30,0,0,0,26.1,2,15.25,109.38
2023,6,11,5,30,0,0,0,24.400000000000002,1.8,17.97,116.89
2023,6,11,6,30,0,0,0,22.6,1.4000000000000001,21.330000000000002,121.82000000000001
2023,6,11,7,30,0,0,0,21.8,1.1,23.77,123.47
2023,6,11,8,30,0,0,0,22,0.7000000000000001,24.650000000000002,121.56
2023,6,11,9,30,0,0,0,22.3,0.4,24.62,116.42
2023,6,11,10,30,0,0,0,21.8,0.6000000000000001,25.34,108.76
2023,6,11,11,30,0,0,0,20.6,1.1,26.98,99.29
2023,6,11,12,30,79,14,16,21.200000000000003,1.8,26.66,88.31
2023,6,11,13,30,511,59,174,23.6,3.3000000000000003,26.01,77.04
2023,6,11,14,30,715,84,386,25.5,4.5,28.66,65.04
2023,6,11,15,30,820,100,597,27.3,4.9,25.66,52.68
2023,6,11,16,30,881,111,784,29.200000000000003,5,20.88,40.19
2023,6,11,17,30,920,117,931,31,5.2,16.59,27.830000000000002
2023,6,11,18,30,939,121,1022,32.4,5.300000000000001,13.85,16.4
2023,6,11,19,30,939,125,1049,33.5,5.5,12.5,10.36
2023,6,11,20,30,923,129,1011,34.1,5.5,12.39,17.09
2023,6,11,21,30,886,132,910,34,5.6000000000000005,13.22,28.650000000000002
2023,6,11,22,30,836,127,758,33.5,5.5,14.55,41.03
2023,6,11,23,30,742,126,567,32.6,5.4,16,53.52
2023,6,12,0,30,641,97,359,31.200000000000003,5,17.7,65.85
2023,6,12,1,30,417,65,153,29,3.8000000000000003,20.31,77.82000000000001
2023,6,12,2,30,34,10,11,26.5,2.5,23.91,88.98
2023,6,12,3,30,0,0,0,24.900000000000002,2.1,26.490000000000002,99.95
2023,6,12,4,30,0,0,0,23.8,2.1,28.43,109.3
2023,6,12,5,30,0,0,0,22.700000000000003,2,31.060000000000002,116.81
2023,6,12,6,30,0,0,0,21.6,1.9000000000000001,34.63,121.74000000000001
2023,6,12,7,30,0,0,0,20.700000000000003,1.6,38.4,123.4
2023,6,12,8,30,0,0,0,19.8,1.3,42.28,121.51
2023,6,12,9,30,0,0,0,19,1,45.86,116.39
2023,6,12,10,30,0,0,0,18.400000000000002,0.8,48.6,108.74000000000001
2023,6,12,11,30,0,0,0,18.1,0.8,50.08,99.28
2023,6,12,12,30,38,13,14,19.3,1.4000000000000001,46.74,88.3
2023,6,12,13,30,403,73,163,22.1,2.1,39.550000000000004,77.05
2023,6,12,14,30,624,106,369,25.1,2.2,32.95,65.05
2023,6,12,15,30,743,126,576,27.5,2.2,26.43,52.7
2023,6,12,16,30,817,138,762,29.200000000000003,2.3000000000000003,22.650000000000002,40.21
2023,6,12,17,30,870,141,910,30.700000000000003,2.5,19.990000000000002,27.84
2023,6,12,18,30,900,141,1004,32,2.6,17.88,16.39
2023,6,12,19,30,909,140,1034,32.9,2.7,16.39,10.290000000000001
2023,6,12,20,30,900,139,1000,33.5,2.8000000000000003,15.4,17.02
2023,6,12,21,30,871,139,904,33.7,2.7,14.83,28.57
2023,6,12,22,30,827,131,756,33.5,2.7,14.69,40.96
2023,6,12,23,30,754,120,569,32.9,2.6,14.96,53.45
2023,6,13,0,30,626,101,358,31.8,2.4000000000000004,15.81,65.78
2023,6,13,1,30,391,69,152,29.3,1.6,18.34,77.75
2023,6,13,2,30,28,10,11,26.700000000000003,1.1,22.3,88.91
2023,6,13,3,30,0,0,0,25.3,1.2000000000000002,24.09,99.87
2023,6,13,4,30,0,0,0,24.5,1.3,25,109.22
2023,6,13,5,30,0,0,0,23.6,1.3,26.14,116.73
2023,6,13,6,30,0,0,0,22.8,1.3,27.240000000000002,121.67
2023,6,13,7,30,0,0,0,22.1,1.2000000000000002,28.38,123.34
2023,6,13,8,30,0,0,0,21.6,1.2000000000000002,29.330000000000002,121.46000000000001
2023,6,13,9,30,0,0,0,21.200000000000003,1.1,30.39,116.36
2023,6,13,10,30,0,0,0,20.8,0.9,31.8,108.72
2023,6,13,11,30,0,0,0,20.5,0.8,33.13,99.28
2023,6,13,12,30,51,12,14,21.200000000000003,0.9,32.68,88.31
2023,6,13,13,30,425,70,165,23.5,1.4000000000000001,29.76,77.06
2023,6,13,14,30,644,101,373,26.6,1.8,27.51,65.06
2023,6,13,15,30,762,120,582,29.3,1.9000000000000001,23.080000000000002,52.72
2023,6,13,16,30,833,132,768,31.3,2,18.93,40.22
2023,6,13,17,30,904,122,921,32.800000000000004,2.2,16.57,27.85
2023,6,13,18,30,961,100,1022,34,2.3000000000000003,14.94,16.39
2023,6,13,19,30,967,100,1052,34.9,2.4000000000000004,13.780000000000001,10.24
2023,6,13,20,30,956,104,1019,35.4,2.5,13.06,16.94
2023,6,13,21,30,925,110,923,35.5,2.5,12.59,28.51
2023,6,13,22,30,896,101,778,35.300000000000004,2.5,12.19,40.89
2023,6,13,23,30,839,91,591,34.6,2.4000000000000004,12.11,53.38
2023,6,14,0,30,742,76,381,33.5,2.1,12.34,65.71000000000001
2023,6,14,1,30,544,53,169,30.700000000000003,1.4000000000000001,14.09,77.68
2023,6,14,2,30,94,12,14,27.900000000000002,0.9,17.34,88.85000000000001
2023,6,14,3,30,0,0,0,26.700000000000003,1,18.13,99.8
2023,6,14,4,30,0,0,0,26.200000000000003,1.1,18.23,109.15
2023,6,14,5,30,0,0,0,25.6,1.1,18.490000000000002,116.66
2023,6,14,6,30,0,0,0,25,1.1,18.89,121.60000000000001
2023,6,14,7,30,0,0,0,24.5,1,19.37,123.29
2023,6,14,8,30,0,0,0,23.900000000000002,0.8,20.14,121.43
2023,6,14,9,30,0,0,0,23.5,0.4,20.77,116.33
2023,6,14,10,30,0,0,0,22.8,0.4,21.84,108.71000000000001
2023,6,14,11,30,0,0,0,21.8,0.8,23.7,99.28
2023,6,14,12,30,108,14,17,22.400000000000002,1.2000000000000002,23.740000000000002,88.32000000000001
2023,6,14,13,30,551,54,177,25.200000000000003,1.7000000000000002,21.45,77.07000000000001
2023,6,14,14,30,738,76,387,28.400000000000002,2.2,18.48,65.08
2023,6,14,15,30,835,91,597,31.3,2.4000000000000004,15.71,52.74
2023,6,14,16,30,893,101,783,33.5,2.6,13.61,40.25
2023,6,14,17,30,922,111,926,35,2.8000000000000003,12.39,27.87
2023,6,14,18,30,936,118,1016,36.1,2.9000000000000004,11.6,16.39
2023,6,14,19,30,944,119,1048,36.9,2.9000000000000004,10.92,10.18
2023,6,14,20,30,937,119,1016,37.4,2.9000000000000004,10.42,16.87
2023,6,14,21,30,912,119,921,37.6,3,10.13,28.44
2023,6,14,22,30,879,109,774,37.300000000000004,3.1,10.15,40.83
2023,6,14,23,30,819,98,587,36.6,3.1,10.38,53.32
2023,6,15,0,30,714,81,376,35.300000000000004,2.9000000000000004,10.98,65.64
2023,6,15,1,30,507,57,166,32.2,2,13.06,77.61
2023,6,15,2,30,79,11,13,28.900000000000002,1.4000000000000001,16.740000000000002,88.79
2023,6,15,3,30,0,0,0,27.400000000000002,1.5,18.22,99.73
2023,6,15,4,30,0,0,0,26.400000000000002,1.5,19.28,109.08
2023,6,15,5,30,0,0,0,25.3,1.6,20.64,116.60000000000001
2023,6,15,6,30,0,0,0,24.3,1.6,22.07,121.55
2023,6,15,7,30,0,0,0,23.1,1.6,24.150000000000002,123.24000000000001
2023,6,15,8,30,0,0,0,22.1,1.4000000000000001,26.54,121.39
2023,6,15,9,30,0,0,0,21.400000000000002,1.2000000000000002,28.71,116.32000000000001
2023,6,15,10,30,0,0,0,21.1,1.1,30.1,108.7
2023,6,15,11,30,0,0,0,21,1,30.96,99.28
2023,6,15,12,30,80,14,16,22.1,1.3,29.44,88.33
2023,6,15,13,30,505,60,173,25.1,1.7000000000000002,24.97,77.09
2023,6,15,14,30,712,83,383,28.5,1.7000000000000002,21.35,65.1
2023,6,15,15,30,820,98,594,31.400000000000002,1.8,17.79,52.77
2023,6,15,16,30,882,107,780,33.4,2.2,15.42,40.27
2023,6,15,17,30,923,110,926,34.800000000000004,2.5,13.85,27.900000000000002
2023,6,15,18,30,947,111,1019,36,2.6,12.49,16.4
2023,6,15,19,30,955,111,1051,36.9,2.6,11.42,10.14
2023,6,15,20,30,951,111,1021,37.4,2.5,10.73,16.81
2023,6,15,21,30,931,108,927,37.5,2.4000000000000004,10.34,28.38
2023,6,15,22,30,899,99,780,37.2,2.3000000000000003,10.25,40.76
2023,6,15,23,30,809,103,587,36.5,2,10.44,53.25
2023,6,16,0,30,746,74,382,35.300000000000004,1.5,10.99,65.58
2023,6,16,1,30,551,52,171,33.1,0.9,12.65,77.55
2023,6,16,2,30,99,13,15,30.8,0.7000000000000001,15.530000000000001,88.73
2023,6,16,3,30,0,0,0,29.6,0.9,16.240000000000002,99.67
2023,6,16,4,30,0,0,0,29,0.8,16.69,109.02
2023,6,16,5,30,0,0,0,28.200000000000003,0.6000000000000001,17.43,116.54
2023,6,16,6,30,0,0,0,27.3,0.6000000000000001,18.34,121.5
2023,6,16,7,30,0,0,0,25.700000000000003,1.1,20.34,123.2
2023,6,16,8,30,0,0,0,23.900000000000002,1.4000000000000001,22.72,121.37
2023,6,16,9,30,0,0,0,22.400000000000002,1.4000000000000001,25.240000000000002,116.3
2023,6,16,10,30,0,0,0,21.700000000000003,1.2000000000000002,26.57,108.7
2023,6,16,11,30,0,0,0,22,0.8,26.2,99.29
2023,6,16,12,30,83,14,16,23.5,0.6000000000000001,23.81,88.35000000000001
2023,6,16,13,30,512,59,173,26.400000000000002,1,19.88,77.11
2023,6,16,14,30,721,83,386,29.900000000000002,1.6,16.48,65.13
2023,6,16,15,30,833,96,600,32.6,2.5,13.38,52.79
2023,6,16,16,30,899,105,791,34.4,3.1,11.200000000000001,40.300000000000004
2023,6,16,17,30,937,110,938,36,3.2,9.63,27.92
2023,6,16,18,30,958,115,1034,37.4,3,8.39,16.41
2023,6,16,19,30,964,115,1064,38.400000000000006,3.1,7.5200000000000005,10.1
2023,6,16,20,30,957,116,1032,38.900000000000006,3.2,7,16.75
2023,6,16,21,30,938,112,938,39,3.2,6.75,28.310000000000002
2023,6,16,22,30,903,105,790,38.6,3.2,6.72,40.7
2023,6,16,23,30,837,96,597,37.800000000000004,3.2,6.890000000000001,53.19
2023,6,17,0,30,728,81,383,36.300000000000004,2.7,7.42,65.52
2023,6,17,1,30,518,58,170,33,1.8,9.3,77.49
2023,6,17,2,30,88,12,14,29.6,1.3,12.540000000000001,88.67
2023,6,17,3,30,0,0,0,28.3,1.4000000000000001,13.64,99.61
2023,6,17,4,30,0,0,0,27.5,1.4000000000000001,14.700000000000001,108.96000000000001
2023,6,17,5,30,0,0,0,26.700000000000003,1.4000000000000001,16.080000000000002,116.49000000000001
2023,6,17,6,30,0,0,0,26,1.3,17.72,121.45
2023,6,17,7,30,0,0,0,25.200000000000003,1.3,19.740000000000002,123.17
2023,6,17,8,30,0,0,0,24.200000000000003,1.2000000000000002,22.09,121.35000000000001
2023,6,17,9,30,0,0,0,23.1,1.2000000000000002,24.5,116.3
2023,6,17,10,30,0,0,0,22.200000000000003,1.1,26.580000000000002,108.71000000000001
2023,6,17,11,30,0,0,0,21.6,1.1,28.13,99.31
2023,6,17,12,30,67,12,14,23.200000000000003,1.6,26.03,88.37
2023,6,17,13,30,459,64,166,26.5,2,21.59,77.14
2023,6,17,14,30,664,93,372,29.900000000000002,1.8,17.71,65.16
2023,6,17,15,30,773,111,578,33.1,1.4000000000000001,16.05,52.83
2023,6,17,16,30,839,123,762,35.6,1.3,15.65,40.34
2023,6,17,17,30,886,125,908,37.300000000000004,1.5,14.47,27.95
2023,6,17,18,30,917,123,1003,38.5,1.8,13.38,16.43
2023,6,17,19,30,923,124,1033,39.300000000000004,2.1,12.66,10.07
2023,6,17,20,30,914,125,1000,39.800000000000004,2.3000000000000003,12.22,16.69
2023,6,17,21,30,891,122,907,39.900000000000006,2.4000000000000004,12.120000000000001,28.26
2023,6,17,22,30,850,116,761,39.7,2.5,12.13,40.65
2023,6,17,23,30,786,105,576,38.900000000000006,2.3000000000000003,12.5,53.14
2023,6,18,0,30,651,96,366,37.7,1.8,13.14,65.46000000000001
2023,6,18,1,30,449,64,162,35.1,1,15.040000000000001,77.43
2023,6,18,2,30,73,12,14,32.6,0.6000000000000001,17.830000000000002,88.62
2023,6,18,3,30,0,0,0,31.700000000000003,0.5,18.44,99.55
2023,6,18,4,30,0,0,0,31.3,0.5,18.52,108.91
2023,6,18,5,30,0,0,0,30.700000000000003,0.6000000000000001,18.68,116.44
2023,6,18,6,30,0,0,0,29.400000000000002,0.9,19.47,121.41
2023,6,18,7,30,0,0,0,27.700000000000003,1.2000000000000002,20.55,123.14
2023,6,18,8,30,0,0,0,26.1,1.2000000000000002,21.41,121.34
2023,6,18,9,30,0,0,0,24.8,1.2000000000000002,22.06,116.3
2023,6,18,10,30,0,0,0,23.900000000000002,1.1,22.41,108.72
2023,6,18,11,30,0,0,0,23.3,1.1,22.47,99.33
2023,6,18,12,30,82,13,15,24.8,1.4000000000000001,20.06,88.39
2023,6,18,13,30,496,60,170,28.200000000000003,2,16.240000000000002,77.17
2023,6,18,14,30,705,85,381,31.700000000000003,2.4000000000000004,13.18,65.19
